,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity
,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME
2014-01-10,19.033552395000005,19.3131949725,18.96998103,19.279623577500004,81810257.8102578,47.44852398,48.36852306,47.22280992,48.29566599,4092428.092428092,4.17,4.19,4.08,4.09,2395556.0,207.32261568,209.39891784,206.55361488,209.01441744,1331765.375,90.02274426681117,91.19299198130786,89.61987210280417,91.1738075925456,673652.0
2014-01-13,19.1331951525,19.374980625000006,18.9285525,18.9285525,95560483.56048356,48.11566617,49.80995019000001,47.30423841,47.30423841,7564347.564347562,4.13,4.2,4.1,4.17,3122900.0,205.55391384,208.3992168,205.16941344,207.630216,1071934.875,87.8069473647725,90.24336473757695,87.73020980972349,89.55272674213633,1025653.0
2014-01-14,19.5139090575,19.523551905,19.202123655,19.2160522125,94355530.35553037,48.27995172,48.79995120000001,47.50995249,48.77709408000001,5027916.027916027,4.3,4.3,4.14,4.14,5093756.0,207.39951576,207.630216,205.707714,206.4767148,789749.625,88.54554633211876,88.59350730402431,87.78776297601023,88.2961492782096,950661.0
2014-01-15,19.9060515225,20.0046228525,19.7060517225,19.76855166,99668143.66814366,47.19709566,48.36709449,45.58138299,47.857095,9548779.548779547,4.47,4.592,4.32,4.33,8736774.0,210.24481872,210.69083918400003,207.78401616,208.3992168,915903.75,87.73020980972349,89.0635248286992,87.03957181428288,89.0635248286992,1012068.0
2014-01-16,19.7946230625,19.886765827500003,19.70283744,19.821408750000003,58083986.08398608,47.38280976000001,47.66852376000001,46.04138253000001,46.89281025,4794913.794913795,4.38,4.51,4.3210000000000015,4.5,6902036.0,209.1682176,209.70651816,208.24541664,209.39891784,1026390.625,88.02756783553824,88.19063514001728,87.34652203447872,87.6151034771501,1119635.0
2014-01-17,19.307123550000004,19.716408855,19.282123575,19.69569459,135697655.69765568,47.14852428,47.8285236,46.89138168,47.43852399,5125657.125657125,4.18,4.341,4.11,4.15,5138710.0,204.40041264,206.8612152,202.09341024,206.8612152,2665657.875,86.87650450980385,88.2002273343984,86.85732012104161,87.96042247487041,1313161.0
2014-01-21,19.609623247500004,19.64426607,19.301409270000004,19.32140925,82465570.46557046,46.95852447,47.49138108,45.74995425,47.46138111000001,5644735.644735645,4.17,4.33,4.132,4.3,7521498.0,202.17031032,205.63081392,200.3247084,205.63081392,1481925.75,86.30097284693666,87.6342878659123,85.74462557283171,87.6342878659123,1183402.0
2014-01-22,19.6967660175,19.9024800975,19.565694720000003,19.674266040000006,78517482.51748249,47.67566661000001,47.77566651000001,46.7713818,47.0713815,15124208.124208122,3.67,3.82,3.66,3.79,8964995.0,199.86330792,202.32411048,199.86330792,202.17031032,1348922.125,87.25060009066752,87.55755031086336,85.9940226267408,87.12590156371296,731461.0
2014-01-23,19.863551565,19.874980125,19.4589091125,19.637480362500003,124840532.84053282,55.53137304000001,56.50565778000001,53.92994607,55.29851613,23068768.068768065,3.62,3.68,3.59,3.67,4571520.0,198.55600656,199.70950776,196.32590424,199.5557076,1420895.25,85.77340215597505,86.87650450980385,85.53359729644704,86.75180598284928,729988.0
2014-01-24,19.5024804975,19.8410515875,19.46426625,19.7856945,118002058.002058,55.15423056,55.8142299,54.76851666,54.81137376,9759360.75936076,3.47,3.6,3.42,3.6,5998093.0,191.8656996,196.78730472,191.8656996,196.55660448,2378663.25,84.411310553856,85.19787049310784,84.03721497299232,85.08276416053441,1111992.0
2014-01-27,19.660694625,19.8142659,19.494266220000004,19.66998033,177540141.54014152,54.46137411000001,55.92708693000001,52.94280420000001,55.34137323,9146951.146951146,3.41,3.49,3.35,3.48,4111572.0,192.78850056,194.48030232,191.4811992,194.09580192,2047661.625,83.53842086517406,84.48804810890495,83.2602472281216,84.3633495819504,715463.0
2014-01-28,18.1053390375,18.392838750000006,17.9317677825,18.1746246825,245289093.2890933,58.10994189,58.20137037000001,54.42851700000001,54.47423124,11167783.167783167,3.54,3.57,3.41,3.43,3834819.0,195.78760368,197.01800496,194.63410248,195.09550296,1378142.125,84.70866857967073,84.92928905043648,83.65352719774752,83.72067255841536,552978.0
2014-01-29,17.877482122500005,18.1203390225,17.809267905000006,17.999982000000006,129017381.017381,57.20279994000001,58.18137039000001,56.88280026,57.57279957,8182455.182455182,3.48,3.551,3.45,3.54,3908948.0,194.48030232,196.24900416,193.48060128,194.63410248,1174438.875,84.23865105499583,84.76622174595745,83.47127550450624,83.61515842022304,818475.0
2014-01-30,17.837125020000006,18.08712477000001,17.739267975,17.94569634,144585144.58514458,57.80994219000001,58.44279870000001,57.35851407000001,58.142799,4268072.268072268,3.48,3.52,3.45,3.51,3160368.0,196.095204,196.78730472,194.86480272,195.7107036,951930.375,84.69907638528959,85.49522851892256,82.98207359106912,85.370529991968,658199.0
2014-01-31,17.878553550000003,17.91141066,17.628553800000006,17.682125175000003,101167881.16788116,58.47565581,58.9142268,57.471371100000006,57.471371100000006,5740803.74080374,3.43,3.47,3.43,3.45,2275371.0,193.24990104,195.17240304,192.86540064,193.4037012,1317369.125,83.99884619546782,85.11154074367776,83.452091115744,83.47127550450624,1045285.0
2014-02-03,17.9117678025,18.131053297500006,17.832125025000003,17.943196342500006,90625002.62500262,57.76851366,58.85708400000001,57.2713713,58.74279840000001,5430262.43026243,3.33,3.44,3.33,3.43,3652887.0,187.2516948,193.86510168,187.02099456,193.0192008,2028191.75,83.68230378089086,84.72785296843296,83.63434280898528,84.2194666662336,1098821.0
2014-02-04,18.1710532575,18.1946246625,17.955696330000006,18.0681962175,82955010.95501095,57.98708487000001,58.35565593000001,56.72708613,57.92137065,5163996.163996164,3.37,3.42,3.301,3.35,4096711.0,188.94349656,190.55839824,187.67464524,188.48209608,1203680.5,83.58638183707968,84.4496793313805,83.04921895173696,83.73026475279649,1100749.0
2014-02-05,18.306767407500004,18.4024815975,18.083553345,18.0960533325,72785092.78509279,57.77422794000001,58.24994175000001,56.87565741,57.59279955,4453390.453390453,3.31,3.37,3.31,3.36,1613523.0,188.55899616,189.48179712,187.02099456,187.78999536,1213474.875,83.73026475279649,84.19069008309023,82.3969497338208,83.56719744831744,1228279.0
2014-02-06,18.3039102675,18.339267375,18.13712472,18.2346246225,65943509.94350994,58.27279887000001,58.69851273,57.20994279000001,58.05994194000001,3442344.442344442,3.41,3.45,3.32,3.32,2261559.0,191.8656996,193.0192008,189.40489704,191.01979872,1431554.0,84.87173588414976,85.33216121444352,84.19069008309023,84.3633495819504,1017204.0
2014-02-07,18.5696242875,18.67551703875,18.479267235,18.6160528125,86069986.06998606,61.42565286000001,61.48850994000001,58.66565562000001,59.0713695,8193655.193655193,3.47,3.5,3.42,3.47,3835791.0,193.71130152,194.40340224,192.2502,193.63440144,1107242.625,86.89568889856608,87.20263911876191,84.74703735719521,85.0348031886288,981644.0
2014-02-10,18.892481107500004,18.998552430000004,18.502124355,18.523552905,80226296.22629622,61.49136708,61.74993825000001,60.61708224,61.34708151000001,3435022.435022435,3.63,3.64,3.46,3.5,3393135.0,192.6347004,194.71100256,191.71189944,194.5572024,982331.0,86.99161084237728,87.40407520076546,86.4832245401779,86.71343720532482,801564.0
2014-02-11,19.141409430000003,19.204266510000004,18.910695375000003,18.9503381925,65554953.55495355,61.99850943000001,62.22565206,60.78708207,61.42279572,3534275.5342755336,3.7,3.75,3.65,3.66,4873723.0,195.55690344,196.21055412,193.55750136,194.01890184,1168977.875,87.86450053105919,88.33451805573408,87.02997961990177,87.09712498056959,951570.0
2014-02-12,19.13998086,19.26998073,19.044623812500006,19.17569511,74472514.47251447,61.275653010000006,62.12708073,60.79136778000001,62.11136646,4938658.938658938,3.69,3.73,3.635,3.71,2549954.0,195.24930312,197.09490504,195.01860288,196.4797044,684394.0,88.43043999954529,88.91964191298241,88.11389758496831,88.48799316583202,707922.0
2014-02-13,19.4439091275,19.45855197,19.07855235,19.094980905,78581798.58179857,62.36422335000001,62.77993722,60.78422493000001,60.81279633000001,4536046.536046537,3.7,3.71,3.66,3.66,2211251.0,195.63380352,195.63380352,193.09610088,194.01890184,764450.125,88.50717755459424,88.72779802535999,87.45203617267107,87.6246956715312,922161.0
2014-02-14,19.428194857500007,19.49855193,19.3317663825,19.3739091975,67846587.84658784,62.21565207,62.52850890000001,61.68136689,62.43708042000001,3117019.117019117,3.69,3.71,3.64,3.7,1919321.0,197.94080592,198.70980672,195.17240304,195.40310328,649343.375,91.85485339360513,92.14261922503871,90.43520862519937,90.76134323415742,1740090.0
2014-02-18,19.49962335750001,19.68426603,19.4874805125,19.499980500000003,69570157.57015756,62.40708045000001,63.034222680000006,61.17279597,62.42279472,3471205.471205471,3.7,3.72,3.65,3.7,1966031.0,197.2487052,200.17090824,197.2487052,199.940208,777395.125,92.35364750142335,92.59345236095136,91.43279684083583,92.14261922503871,1494493.0
2014-02-19,19.1917665225,19.53069475500001,19.0860523425,19.446409125,68695380.69538069,61.175653110000006,62.31136626000001,61.138510290000006,61.53279561000001,3616644.616644616,3.72,3.73,3.685,3.7,2194670.0,195.3262032,198.13305612,195.24930312,197.01800496,827765.875,91.06829345435328,92.564675777808,91.01074028806656,92.085066058752,1259919.0
2014-02-20,18.9696238875,19.176766537500004,18.89283825,19.02712383,69675941.67594168,62.13565215000001,62.53850889,61.31851011000001,61.47850995000001,3046865.046865046,3.69,3.75,3.665,3.72,2208274.0,193.17300096,194.63410248,192.40400016,194.48030232,780315.0,91.5095343958848,91.69178608912608,90.89563395549312,91.12584662064,817835.0
2014-02-21,18.7589098125,19.09140948,18.73712412,19.02569526000001,85318521.3185213,61.74708111000001,62.67136590000001,61.39279575000001,62.67136590000001,3791196.791196792,3.69,3.75,3.66,3.71,2050105.0,191.78879952,193.71130152,191.78879952,193.24990104,1300977.5,91.4999422015037,92.05628947560864,91.05870125997215,91.365651480168,1418786.0
2014-02-24,18.8410525875,18.924981075,18.658909912500004,18.67998132,70606466.60646659,63.85707900000001,64.21850721,61.21422450000001,62.14279500000001,5881139.881139881,3.71,3.73,3.7,3.7,1841930.0,194.48030232,195.67225356,192.01949976,192.6347004,1280814.75,92.15221141941984,92.64141333285696,91.845261199224,92.085066058752,1163511.0
2014-02-25,18.644981355,18.910695375000003,18.60712425,18.895695390000004,64285740.28574028,64.71850671,65.39707746,63.57136500000001,64.28565,4319445.31944532,3.69,3.73,3.68,3.73,1405098.0,194.32650216,195.94140384,193.55750136,195.09550296,930944.5,91.91240655989183,92.11384264189536,91.25054514759456,92.11384264189536,724082.0
2014-02-26,18.4767672375,18.74998125,18.414624442500006,18.7003384425,58461258.46125846,64.11279303,65.142792,63.71422200000001,65.1285063,3545363.545363545,3.7,3.72,3.63,3.7,2023114.0,194.5572024,194.94170280000003,193.0192008,194.78790264,647454.125,91.3176905082624,92.04669728122752,90.77093542853856,92.04669728122752,795197.0
2014-02-27,18.8453382975,18.884981115,18.4360529925,18.469267245,82184702.18470217,64.60422111000001,64.857078,63.97707888,63.97707888,2627788.6277886275,3.71,3.766,3.68,3.68,2739374.0,196.095204,196.4797044,193.48060128,193.71130152,772408.75,91.63423292283936,91.6534173116016,90.83808078920644,91.21217637007008,770132.0
2014-02-28,18.79426692,19.0267666875,18.6481956375,18.895695390000004,96543200.54320054,63.66136491,64.88422083,62.999937,64.73279241,4471996.471996471,3.71,3.77,3.7,3.73,2674163.0,195.86450376,197.55630552,194.71100256,196.32590424,1215897.75,92.58386016657025,93.19776060696192,91.9411831430352,92.02751289246528,1081947.0
2014-03-03,18.84855258,18.9517667625,18.672124185000005,18.68569560000001,62809130.8091308,63.65565063,63.66565062000001,62.58565170000001,62.94422277000001,3763112.763112763,3.67,3.7,3.6010000000000004,3.65,3038007.0,193.17300096,193.7882016,191.650379376,193.71130152,939498.375,92.1330270306576,92.9004025811472,91.58627195093376,92.12343483627647,732593.0
2014-03-04,18.972838170000006,19.02248097750001,18.8489097225,18.9703381725,61081893.08189308,64.99707786,64.99707786,64.05565023,64.37993562000001,3335188.335188335,3.7,3.73,3.68,3.69,2003129.0,197.2487052,197.86390584,195.86450376,196.095204,1051228.0,93.25531377324864,93.68696252039904,92.47834602837791,92.58386016657025,1028967.0
2014-03-05,19.01283813,19.0967666175,18.8981953875,18.9589096125,51535339.53533954,64.7856495,65.24850618,64.55850687,64.85850657,2932358.932358932,3.71,3.73,3.69,3.71,1776216.0,199.40190744,199.63260768,197.2487052,198.24840624,828975.75,92.9004025811472,93.7157391035424,92.82366502609824,93.6677781316368,835725.0
2014-03-06,18.9553381875,19.0856952,18.86140971,19.027838115,39035063.03506303,64.35850707,65.42564886000001,64.14279300000001,64.99136358,3028371.028371028,3.73,3.74,3.71,3.72,1763348.0,201.63200976,202.09341024,200.17090824,200.17090824,873842.625,92.34405530704224,92.60304455533247,91.90281436551072,92.1330270306576,840861.0
2014-03-07,18.94426677,18.996409575,18.7874812125,18.9781953075,61289205.28920528,64.05279309000001,64.929220785,63.66565062000001,64.92564936000001,3082341.082341082,3.95,4.015,3.75,3.75,5989557.0,200.93990904,202.6317108,199.717197768,202.2472104,798017.25,93.16898402381857,93.43756546648991,92.4207928620912,93.37042010582208,871434.0
2014-03-10,18.96140961,19.04748095250001,18.869981130000006,18.869981130000006,43392175.39217539,62.84993715,64.07422164,61.75136682,64.03707882,3533169.5331695327,3.81,4.06,3.8,4.05,5095253.0,200.24780832,200.93990904,198.70980672,200.78610888,597958.25,93.25531377324864,93.39919668896545,92.67978211038144,93.17857621819972,707849.0
2014-03-11,19.1460522825,19.2403379025,19.021052407500004,19.110695175000004,75188363.18836318,62.49708036000001,63.79279335,62.23993776,63.23422248000001,2652330.6523306523,3.85,4.01,3.83,3.86,4860861.0,199.1712072,200.63230872,198.13305612,200.40160848,815649.0,92.47834602837791,93.4759342440144,92.16180361380094,93.284090356392,659408.0
2014-03-12,19.1646236925,19.191052237500006,18.999981,19.0839094875,47266931.26693127,62.36850906,62.77136580000001,61.38279576000001,61.95422376000001,3467929.467929468,3.91,3.93,3.855,3.86,2521087.0,198.09460608,198.63290664,197.09490504,197.71010568,760870.25,92.45916163961569,92.53589919466464,91.6534173116016,91.99873630932191,774529.0
2014-03-13,18.9517667625,19.27283787,18.9017668125,19.194266520000006,73785141.78514178,61.43708142000001,62.88422283000001,61.18279596,62.81565147,2662207.6622076617,3.86,3.99,3.84,3.94,2423034.0,194.86480272,199.940208,193.86510168,199.940208,904100.625,91.90281436551072,92.96754794181508,91.63711058115368,92.71815088790592,553572.0
2014-03-14,18.7381955475,18.9571239,18.67855275,18.866409705,57018781.01878101,60.64136793000001,62.11136646,60.43851099000001,61.10422461000001,3981904.9819049817,3.85,3.895,3.82,3.83,2314145.0,193.09610088,195.17240304,192.94230072,194.24960208,755062.625,92.58386016657025,92.63182113847584,91.44238903521696,91.5095343958848,700782.0
2014-03-17,18.812124045,18.9274810725,18.7853383575,18.8303383125,65545545.54554554,60.38851104000001,61.52708133,60.32993967000001,60.83565345000001,3052332.052332052,3.8,3.905,3.78,3.87,2506782.0,195.55690344,197.01800496,194.32650216,194.40340224,1510515.625,92.9004025811472,93.03469330248288,92.44956944523456,92.6989664991437,492114.0
2014-03-18,18.97855245,18.99712386,18.758195527500003,18.77712408,55534219.53421953,60.03565425000001,60.89422482000001,59.51565477000001,60.33851109,3144424.144424144,3.89,3.91,3.81,3.81,2968809.0,197.2487052,197.86390584,195.94140384,196.17210408,706465.75,93.29368255077313,93.85002982487808,92.64141333285696,93.05387769124512,463701.0
2014-03-19,18.973552455,19.14998085,18.89283825,19.009266705,59353619.35361935,60.01279713,60.76708209,59.57994042000001,59.98136859,2621705.621705621,3.98,4.0,3.9,3.9,4682659.0,194.40340224,197.55630552,193.17300096,197.2487052,959778.5,91.26013734197568,93.3320513282976,90.70379006787071,93.31286693953535,1074282.0
2014-03-20,18.88212397500001,19.02283812,18.83426688,18.9285525,44058996.05899606,60.60993939,61.73993826000001,59.93136864,59.93136864,3447566.447566448,4.05,4.05,3.905,3.95,4132954.0,194.32650216,194.78790264,193.24990104,194.71100256,970852.375,89.14026238374817,90.7901198173008,87.4808127558144,90.7901198173008,1527277.0
2014-03-21,19.0310523975,19.0624809375,18.7974812025,19.05998094,167477435.47743547,57.99851343,61.19136738,57.99279915,61.19136738,9735350.735350734,4.04,4.13,4.01,4.07,6339090.0,195.3262032,198.63290664,194.94170280000003,198.4022064,3396771.25,90.23377254319584,91.16421539816449,88.92923410736351,89.687017463472,4009566.0
2014-03-24,19.253552175000006,19.303552125000003,19.109266605,19.2231950625,99068243.06824306,54.1285173,58.05851337000001,52.657090200000006,57.92279922,10203126.2031262,4.05,4.14,3.981,4.06,3518889.0,195.40310328,196.32590424,193.7882016,196.095204,1130494.375,90.04192865557344,90.75175103977632,89.4807852842779,90.48316959710496,1157433.0
2014-03-25,19.4639091075,19.490694795000003,19.27158787125,19.32998067,70510706.5107065,52.97708988,54.93708792,52.2713763,54.14280300000001,6414638.414638414,4.05,4.11,4.025,4.1,2418303.0,197.6332056,197.71010568,195.24930312,196.78730472,904840.0,90.7901198173008,91.20738027287952,90.3105100982448,90.6941978734896,1297531.0
2014-03-26,19.277837865,19.60712325,19.246409325,19.5396233175,71570843.57084356,53.18280396,53.917088940000006,52.39280475,53.28851814,6688807.688807689,4.05,4.1,4.025,4.09,2283678.0,197.01800496,199.24810728,196.8642048,198.70980672,809695.0,89.72538624099647,90.886041761112,89.57191113089857,90.85726517796864,1671301.0
